################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
3840.8	-0.000443034	        0	        0	        0
3840.9	-0.000442982	        0	        0	        0
3841	-0.00044293	        0	        0	        0
3841.1	-0.000442878	        0	        0	        0
3841.2	-0.000442826	        0	        0	        0
3841.3	-0.000442773	        0	        0	        0
3841.4	-0.000442721	        0	        0	        0
3841.5	-0.000442669	        0	        0	        0
3841.6	-0.000442616	        0	        0	        0
3841.7	-0.000442564	        0	        0	        0
3841.8	-0.000442511	        0	        0	        0
3841.9	-0.000442459	        0	        0	        0
3842	-0.000442406	        0	        0	        0
3842.1	-0.000442354	        0	        0	        0
3842.2	-0.000442301	        0	        0	        0
3842.3	-0.000442249	        0	        0	        0
3842.4	-0.000442196	        0	        0	        0
3842.5	-0.000442143	        0	        0	        0
3842.6	-0.000442091	        0	        0	        0
3842.7	-0.000442038	        0	        0	        0
3842.8	-0.000441985	        0	        0	        0
3842.9	-0.000441932	        0	        0	        0
3843	-0.00044188	        0	        0	        0
3843.1	-0.000441827	        0	        0	        0
3843.2	-0.000441774	        0	        0	        0
3843.3	-0.000441721	        0	        0	        0
3843.4	-0.000441668	        0	        0	        0
3843.5	-0.000441616	        0	        0	        0
3843.6	-0.000441563	        0	        0	        0
3843.7	-0.00044151	        0	        0	        0
3843.8	-0.000441457	        0	        0	        0
3843.9	-0.000441404	        0	        0	        0
3844	-0.000441351	        0	        0	        0
3844.1	-0.000441299	        0	        0	        0
3844.2	-0.000441246	        0	        0	        0
3844.3	-0.000441193	        0	        0	        0
3844.4	-0.00044114	        0	        0	        0
3844.5	-0.000441087	        0	        0	        0
3844.6	-0.000441034	        0	        0	        0
3844.7	-0.000440982	        0	        0	        0
3844.8	-0.000440929	        0	        0	        0
3844.9	-0.000440876	        0	        0	        0
3845	-0.000440824	        0	        0	        0
3845.1	-0.000440771	        0	        0	        0
3845.2	-0.000440718	        0	        0	        0
3845.3	-0.000440666	        0	        0	        0
3845.4	-0.000440613	        0	        0	        0
3845.5	-0.00044056	        0	        0	        0
3845.6	-0.000440508	        0	        0	        0
3845.7	-0.000440455	        0	        0	        0
3845.8	-0.000440403	        0	        0	        0
3845.9	-0.000440351	        0	        0	        0
3846	-0.000440298	        0	        0	        0
3846.1	-0.000440246	        0	        0	        0
3846.2	-0.000440194	        0	        0	        0
3846.3	-0.000440141	        0	        0	        0
3846.4	-0.000440089	        0	        0	        0
3846.5	-0.000440037	        0	        0	        0
3846.6	-0.000439985	        0	        0	        0
3846.7	-0.000439933	        0	        0	        0
3846.8	-0.000439881	        0	        0	        0
3846.9	-0.000439829	        0	        0	        0
3847	-0.000439777	        0	        0	        0
3847.1	-0.000439725	        0	        0	        0
3847.2	-0.000439674	        0	        0	        0
3847.3	-0.000439622	        0	        0	        0
3847.4	-0.00043957	        0	        0	        0
3847.5	-0.000439519	        0	        0	        0
3847.6	-0.000439467	        0	        0	        0
3847.7	-0.000439416	        0	        0	        0
3847.8	-0.000439364	        0	        0	        0
3847.9	-0.000439313	        0	        0	        0
3848	-0.000439262	        0	        0	        0
3848.1	-0.000439211	        0	        0	        0
3848.2	-0.00043916	        0	        0	        0
3848.3	-0.000439109	        0	        0	        0
3848.4	-0.000439058	        0	        0	        0
3848.5	-0.000439007	        0	        0	        0
3848.6	-0.000438956	        0	        0	        0
3848.7	-0.000438905	        0	        0	        0
3848.8	-0.000438855	        0	        0	        0
3848.9	-0.000438804	        0	        0	        0
3849	-0.000438754	        0	        0	        0
3849.1	-0.000438703	        0	        0	        0
3849.2	-0.000438653	        0	        0	        0
3849.3	-0.000438603	        0	        0	        0
3849.4	-0.000438552	        0	        0	        0
3849.5	-0.000438502	        0	        0	        0
3849.6	-0.000438452	        0	        0	        0
3849.7	-0.000438403	        0	        0	        0
3849.8	-0.000438353	        0	        0	        0
3849.9	-0.000438303	        0	        0	        0
3850	-0.000438253	        0	        0	        0
3850.1	-0.000438204	        0	        0	        0
3850.2	-0.000438154	        0	        0	        0
3850.3	-0.000438105	        0	        0	        0
3850.4	-0.000438056	        0	        0	        0
3850.5	-0.000438006	        0	        0	        0
3850.6	-0.000437957	        0	        0	        0
3850.7	-0.000437908	        0	        0	        0
3850.8	-0.000437859	        0	        0	        0
3850.9	-0.00043781	        0	        0	        0
3851	-0.000437762	        0	        0	        0
3851.1	-0.000437713	        0	        0	        0
3851.2	-0.000437664	        0	        0	        0
3851.3	-0.000437616	        0	        0	        0
3851.4	-0.000437567	        0	        0	        0
3851.5	-0.000437519	        0	        0	        0
3851.6	-0.000437471	        0	        0	        0
3851.7	-0.000437423	        0	        0	        0
3851.8	-0.000437374	        0	        0	        0
3851.9	-0.000437326	        0	        0	        0
3852	-0.000437279	        0	        0	        0
3852.1	-0.000437231	        0	        0	        0
3852.2	-0.000437183	        0	        0	        0
3852.3	-0.000437135	        0	        0	        0
3852.4	-0.000437088	        0	        0	        0
3852.5	-0.00043704	        0	        0	        0
3852.6	-0.000436993	        0	        0	        0
3852.7	-0.000436946	        0	        0	        0
3852.8	-0.000436898	        0	        0	        0
3852.9	-0.000436851	        0	        0	        0
3853	-0.000436804	        0	        0	        0
3853.1	-0.000436757	        0	        0	        0
3853.2	-0.00043671	        0	        0	        0
3853.3	-0.000436664	        0	        0	        0
3853.4	-0.000436617	        0	        0	        0
3853.5	-0.00043657	        0	        0	        0
3853.6	-0.000436524	        0	        0	        0
3853.7	-0.000436477	        0	        0	        0
3853.8	-0.000436431	        0	        0	        0
3853.9	-0.000436385	        0	        0	        0
3854	-0.000436338	        0	        0	        0
3854.1	-0.000436292	        0	        0	        0
3854.2	-0.000436246	        0	        0	        0
3854.3	-0.0004362	        0	        0	        0
3854.4	-0.000436154	        0	        0	        0
3854.5	-0.000436108	        0	        0	        0
3854.6	-0.000436063	        0	        0	        0
3854.7	-0.000436017	        0	        0	        0
3854.8	-0.000435971	        0	        0	        0
3854.9	-0.000435926	        0	        0	        0
3855	-0.00043588	        0	        0	        0
3855.1	-0.000435835	        0	        0	        0
3855.2	-0.00043579	        0	        0	        0
3855.3	-0.000435744	        0	        0	        0
3855.4	-0.000435699	        0	        0	        0
3855.5	-0.000435654	        0	        0	        0
3855.6	-0.000435609	        0	        0	        0
3855.7	-0.000435564	        0	        0	        0
3855.8	-0.000435519	        0	        0	        0
3855.9	-0.000435475	        0	        0	        0
3856	-0.00043543	        0	        0	        0
3856.1	-0.000435385	        0	        0	        0
3856.2	-0.000435341	        0	        0	        0
3856.3	-0.000435296	        0	        0	        0
3856.4	-0.000435252	        0	        0	        0
3856.5	-0.000435207	        0	        0	        0
3856.6	-0.000435163	        0	        0	        0
3856.7	-0.000435119	        0	        0	        0
3856.8	-0.000435074	        0	        0	        0
3856.9	-0.00043503	        0	        0	        0
3857	-0.000434986	        0	        0	        0
3857.1	-0.000434942	        0	        0	        0
3857.2	-0.000434898	        0	        0	        0
3857.3	-0.000434854	        0	        0	        0
3857.4	-0.00043481	        0	        0	        0
3857.5	-0.000434767	        0	        0	        0
3857.6	-0.000434723	        0	        0	        0
3857.7	-0.00043468	        0	        0	        0
3857.8	-0.000434637	        0	        0	        0
3857.9	-0.000434593	        0	        0	        0
3858	-0.00043455	        0	        0	        0
3858.1	-0.000434507	        0	        0	        0
3858.2	-0.000434464	        0	        0	        0
3858.3	-0.00043442	        0	        0	        0
3858.4	-0.000434377	        0	        0	        0
3858.5	-0.000434334	        0	        0	        0
3858.6	-0.000434292	        0	        0	        0
3858.7	-0.000434249	        0	        0	        0
3858.8	-0.000434206	        0	        0	        0
3858.9	-0.000434163	        0	        0	        0
3859	-0.00043412	        0	        0	        0
3859.1	-0.000434078	        0	        0	        0
3859.2	-0.000434035	        0	        0	        0
3859.3	-0.000433993	        0	        0	        0
3859.4	-0.00043395	        0	        0	        0
3859.5	-0.000433908	        0	        0	        0
3859.6	-0.000433865	        0	        0	        0
3859.7	-0.000433823	        0	        0	        0
3859.8	-0.000433781	        0	        0	        0
3859.9	-0.000433739	        0	        0	        0
3860	-0.000433696	        0	        0	        0
3860.1	-0.000433654	        0	        0	        0
3860.2	-0.000433612	        0	        0	        0
3860.3	-0.00043357	        0	        0	        0
3860.4	-0.000433528	        0	        0	        0
3860.5	-0.000433486	        0	        0	        0
3860.6	-0.000433444	        0	        0	        0
3860.7	-0.000433402	        0	        0	        0
3860.8	-0.00043336	        0	        0	        0
3860.9	-0.000433318	        0	        0	        0
3861	-0.000433276	        0	        0	        0
3861.1	-0.000433234	        0	        0	        0
3861.2	-0.000433193	        0	        0	        0
3861.3	-0.000433151	        0	        0	        0
3861.4	-0.000433109	        0	        0	        0
3861.5	-0.000433068	        0	        0	        0
3861.6	-0.000433026	        0	        0	        0
3861.7	-0.000432984	        0	        0	        0
3861.8	-0.000432943	        0	        0	        0
3861.9	-0.000432901	        0	        0	        0
3862	-0.00043286	        0	        0	        0
3862.1	-0.000432818	        0	        0	        0
3862.2	-0.000432776	        0	        0	        0
3862.3	-0.000432735	        0	        0	        0
3862.4	-0.000432694	        0	        0	        0
3862.5	-0.000432652	        0	        0	        0
3862.6	-0.000432611	        0	        0	        0
3862.7	-0.00043257	        0	        0	        0
3862.8	-0.000432528	        0	        0	        0
3862.9	-0.000432487	        0	        0	        0
3863	-0.000432446	        0	        0	        0
3863.1	-0.000432405	        0	        0	        0
3863.2	-0.000432364	        0	        0	        0
3863.3	-0.000432323	        0	        0	        0
3863.4	-0.000432282	        0	        0	        0
3863.5	-0.000432241	        0	        0	        0
3863.6	-0.0004322	        0	        0	        0
3863.7	-0.000432159	        0	        0	        0
3863.8	-0.000432118	        0	        0	        0
3863.9	-0.000432077	        0	        0	        0
3864	-0.000432036	        0	        0	        0
3864.1	-0.000431995	        0	        0	        0
3864.2	-0.000431954	        0	        0	        0
3864.3	-0.000431913	        0	        0	        0
3864.4	-0.000431872	        0	        0	        0
3864.5	-0.000431832	        0	        0	        0
3864.6	-0.000431791	        0	        0	        0
